,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
0,52674.0,101.93,38.22,2093.9,12.0,9999.0,261.0,2.4,1031.2,5.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,9999.0,0.1,1030.2,5.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 00:00,4020.0,11.0,1.0,0.0
1,52674.0,101.93,38.22,2093.9,12.0,9999.0,224.0,4.1,1030.6,3.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,294.0,1.2,1028.3,-1.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 01:00,4020.0,11.0,1.0,1.0
2,52674.0,101.93,38.22,2093.9,12.0,9999.0,249.0,4.0,1030.0,0.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,324.0,0.8,1028.7,-1.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 02:00,4020.0,11.0,1.0,2.0
3,52674.0,101.93,38.22,2093.9,12.0,9999.0,239.0,5.5,1030.1,-4.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,99.0,0.8,1029.5,-2.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 03:00,4020.0,11.0,1.0,3.0
4,52674.0,101.93,38.22,2093.9,12.0,9999.0,247.0,4.2,1030.3,-7.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,9999.0,0.2,1029.8,-4.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 04:00,4020.0,11.0,1.0,4.0
5,52674.0,101.93,38.22,2093.9,12.0,9999.0,246.0,5.2,1030.2,-10.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,9999.0,0.2,1029.9,-7.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 05:00,4020.0,11.0,1.0,5.0
6,52674.0,101.93,38.22,2093.9,12.0,9999.0,261.0,4.5,1031.4,-3.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,9999.0,0.0,1031.3,-2.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 06:00,4020.0,11.0,1.0,6.0
7,52674.0,101.93,38.22,2093.9,12.0,9999.0,250.0,4.5,1032.3,3.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,242.0,0.9,1032.5,9.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 07:00,4020.0,11.0,1.0,7.0
8,52674.0,101.93,38.22,2093.9,12.0,9999.0,262.0,2.5,1034.0,12.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,24.0,1.0,1033.0,14.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 08:00,4020.0,11.0,1.0,8.0
9,52674.0,101.93,38.22,2093.9,12.0,9999.0,281.0,1.6,1035.0,16.0,9999.0,9999.0,52675.0,102.2,38.5,1508.9,13.0,9999.0,90.0,1.5,1033.2,18.0,9999.0,9999.0,9999.0,9999.0,4020-11-01 09:00,4020.0,11.0,1.0,9.0
